InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Month,Total cost
C574065,22615,PACK OF 12 CIRCUS PARADE TISSUES ,-12,11/2/2011 14:43,0.39,13271,United Kingdom,11,-4.68
C574065,22614,PACK OF 12 SPACEBOY TISSUES,-12,11/2/2011 14:43,0.39,13271,United Kingdom,11,-4.68
C574065,22945,CHRISTMAS METAL TAGS ASSORTED ,-24,11/2/2011 14:43,0.85,13271,United Kingdom,11,-20.4
C574065,22944,CHRISTMAS METAL POSTCARD WITH BELLS,-12,11/2/2011 14:43,0.39,13271,United Kingdom,11,-4.68
C574078,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-1,11/2/2011 16:16,4.25,14911,EIRE,11,-4.25
C574078,23427,STOOL HOME SWEET HOME ,-1,11/2/2011 16:16,12.5,14911,EIRE,11,-12.5
C574083,22491,PACK OF 12 COLOURED PENCILS,-12,11/2/2011 16:39,0.85,15521,United Kingdom,11,-10.2
C574095,22726,ALARM CLOCK BAKELIKE GREEN,-1,11/3/2011 9:54,3.75,12674,France,11,-3.75
C574095,22614,PACK OF 12 SPACEBOY TISSUES,-1,11/3/2011 9:54,0.39,12674,France,11,-0.39
C574095,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-1,11/3/2011 9:54,2.95,12674,France,11,-2.95
C574095,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-1,11/3/2011 9:54,2.95,12674,France,11,-2.95
C574095,23237,SET OF 4 KNICK KNACK TINS LEAF,-1,11/3/2011 9:54,4.15,12674,France,11,-4.15
C574095,23254,CHILDRENS CUTLERY DOLLY GIRL ,-1,11/3/2011 9:54,4.15,12674,France,11,-4.15
C574137,23075,PARLOUR CERAMIC WALL HOOK,-10,11/3/2011 11:21,4.15,14505,United Kingdom,11,-41.5
C574248,22486,PLASMATRONIC LAMP,-1,11/3/2011 13:00,12.75,13925,United Kingdom,11,-12.75
C574254,M,Manual,-1,11/3/2011 13:44,64.11,15527,United Kingdom,11,-64.11
C574259,23084,RABBIT NIGHT LIGHT,-45,11/3/2011 13:52,1.79,15521,United Kingdom,11,-80.55
C574261,23325,RUSTIC STRAWBERRY JAM POT SMALL,-6,11/3/2011 14:00,1.65,12683,France,11,-9.9
C574261,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,-1,11/3/2011 14:00,2.55,12683,France,11,-2.55
C574261,21208,PASTEL COLOUR HONEYCOMB FAN,-5,11/3/2011 14:00,0.39,12683,France,11,-1.95
C574261,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-4,11/3/2011 14:00,8.5,12683,France,11,-34
C574261,23169,CLASSIC GLASS COOKIE JAR,-2,11/3/2011 14:00,4.15,12683,France,11,-8.3
C574261,23236,STORAGE TIN VINTAGE DOILY ,-4,11/3/2011 14:00,2.89,12683,France,11,-11.56
C574268,23110,PARISIENNE KEY CABINET ,-1,11/3/2011 14:22,5.75,14359,United Kingdom,11,-5.75
C574291,22633,HAND WARMER UNION JACK,-1,11/3/2011 15:19,2.1,15290,United Kingdom,11,-2.1
C574291,22262,FELT EGG COSY CHICKEN,-1,11/3/2011 15:19,0.85,15290,United Kingdom,11,-0.85
C574291,22622,BOX OF VINTAGE ALPHABET BLOCKS,-6,11/3/2011 15:19,11.95,15290,United Kingdom,11,-71.7
C574291,22138,BAKING SET 9 PIECE RETROSPOT ,-1,11/3/2011 15:19,4.95,15290,United Kingdom,11,-4.95
C574291,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-24,11/3/2011 15:19,0.55,15290,United Kingdom,11,-13.2
C574318,22191,IVORY DINER WALL CLOCK,-1,11/3/2011 19:11,8.5,16729,United Kingdom,11,-8.5
C574318,21264,WHITE GOOSE FEATHER TREE 60CM ,-6,11/3/2011 19:11,1.95,16729,United Kingdom,11,-11.7
C574322,22423,REGENCY CAKESTAND 3 TIER,-24,11/3/2011 19:42,10.95,15482,United Kingdom,11,-262.8
C574337,23080,RED METAL BOX TOP SECRET,-4,11/4/2011 10:03,8.25,16979,United Kingdom,11,-33
C574339,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-4,11/4/2011 10:07,4.95,14629,United Kingdom,11,-19.8
C574347,23427,STOOL HOME SWEET HOME ,-1,11/4/2011 10:28,10.4,12500,Germany,11,-10.4
C574347,23395,BELLE JARDINIERE CUSHION COVER,-3,11/4/2011 10:28,3.75,12500,Germany,11,-11.25
C574350,23224,CHERUB HEART DECORATION GOLD,-12,11/4/2011 10:36,0.83,16637,United Kingdom,11,-9.96
C574350,23222,CHRISTMAS TREE HANGING GOLD,-12,11/4/2011 10:36,0.83,16637,United Kingdom,11,-9.96
C574350,23225,CHERUB HEART DECORATION SILVER ,-12,11/4/2011 10:36,0.83,16637,United Kingdom,11,-9.96
C574424,22141,CHRISTMAS CRAFT TREE TOP ANGEL,-1,11/4/2011 11:23,2.1,16014,United Kingdom,11,-2.1
C574424,22144,CHRISTMAS CRAFT LITTLE FRIENDS,-2,11/4/2011 11:23,2.1,16014,United Kingdom,11,-4.2
C574424,23322,LARGE WHITE HEART OF WICKER,-1,11/4/2011 11:23,2.95,16014,United Kingdom,11,-2.95
C574443,23404,HOME SWEET HOME BLACKBOARD,-1,11/4/2011 11:41,4.95,13890,United Kingdom,11,-4.95
C574472,22791,T-LIGHT GLASS FLUTED ANTIQUE,-1,11/4/2011 12:01,1.25,17690,United Kingdom,11,-1.25
C574472,84949,SILVER HANGING T-LIGHT HOLDER,-5,11/4/2011 12:01,1.65,17690,United Kingdom,11,-8.25
C574473,23497,CLASSIC CHROME BICYCLE BELL ,-12,11/4/2011 12:05,1.45,15809,United Kingdom,11,-17.4
C574473,23293,SET OF 12 FAIRY CAKE BAKING CASES,-8,11/4/2011 12:05,0.83,15809,United Kingdom,11,-6.64
C574473,23284,DOORMAT KEEP CALM AND COME IN,-2,11/4/2011 12:05,8.25,15809,United Kingdom,11,-16.5
C574473,23234,BISCUIT TIN VINTAGE CHRISTMAS,-6,11/4/2011 12:05,2.89,15809,United Kingdom,11,-17.34
C574473,23084,RABBIT NIGHT LIGHT,-6,11/4/2011 12:05,2.08,15809,United Kingdom,11,-12.48
C574473,22781,GUMBALL MAGAZINE RACK,-2,11/4/2011 12:05,7.65,15809,United Kingdom,11,-15.3
C574473,21993,FLORAL FOLK STATIONERY SET,-12,11/4/2011 12:05,1.25,15809,United Kingdom,11,-15
C574473,20749,ASSORTED COLOUR MINI CASES,-2,11/4/2011 12:05,7.95,15809,United Kingdom,11,-15.9
C574483,22426,ENAMEL WASH BOWL CREAM,-4,11/4/2011 12:48,3.75,14359,United Kingdom,11,-15
C574486,23118,PARISIENNE JEWELLERY DRAWER ,-2,11/4/2011 12:56,7.5,15329,United Kingdom,11,-15
C574486,23110,PARISIENNE KEY CABINET ,-2,11/4/2011 12:56,5.75,15329,United Kingdom,11,-11.5
C574487,85099B,JUMBO BAG RED RETROSPOT,-1,11/4/2011 12:57,2.08,14112,United Kingdom,11,-2.08
C574487,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,-12,11/4/2011 12:57,1.25,14112,United Kingdom,11,-15
C574487,23015,CORDIAL GLASS JUG,-4,11/4/2011 12:57,8.25,14112,United Kingdom,11,-33
C574488,23470,CARD HOLDER LOVE BIRD LARGE ,-1,11/4/2011 12:58,6.25,13050,United Kingdom,11,-6.25
C574489,23485,BOTANICAL GARDENS WALL CLOCK ,-2,11/4/2011 13:03,25,18219,United Kingdom,11,-50
C574492,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,11/4/2011 13:06,3.75,16656,United Kingdom,11,-3.75
C574493,23103,JINGLE BELL HEART DECORATION,-3,11/4/2011 13:09,1.65,14842,United Kingdom,11,-4.95
C574493,23117,POPPY FIELDS CHOPPING BOARD,-1,11/4/2011 13:09,4.95,14842,United Kingdom,11,-4.95
C574493,23113,PANTRY CHOPPING BOARD,-1,11/4/2011 13:09,4.95,14842,United Kingdom,11,-4.95
C574493,23114,VINTAGE LEAF CHOPPING BOARD  ,-2,11/4/2011 13:09,4.95,14842,United Kingdom,11,-9.9
C574493,23234,BISCUIT TIN VINTAGE CHRISTMAS,-2,11/4/2011 13:09,2.89,14842,United Kingdom,11,-5.78
C574493,23235,STORAGE TIN VINTAGE LEAF,-1,11/4/2011 13:09,2.89,14842,United Kingdom,11,-2.89
C574493,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,-3,11/4/2011 13:09,1.25,14842,United Kingdom,11,-3.75
C574493,23375,50'S CHRISTMAS PAPER GIFT BAG,-1,11/4/2011 13:09,0.82,14842,United Kingdom,11,-0.82
C574493,22424,ENAMEL BREAD BIN CREAM,-1,11/4/2011 13:09,12.75,14842,United Kingdom,11,-12.75
C574494,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,11/4/2011 13:11,7.95,15468,United Kingdom,11,-7.95
C574496,22197,POPCORN HOLDER,-4,11/4/2011 13:13,0.85,14156,EIRE,11,-3.4
C574499,23404,HOME SWEET HOME BLACKBOARD,-1,11/4/2011 13:14,4.95,14412,United Kingdom,11,-4.95
C574499,21218,RED SPOTTY BISCUIT TIN,-1,11/4/2011 13:14,3.75,14412,United Kingdom,11,-3.75
C574500,84946,ANTIQUE SILVER T-LIGHT GLASS,-2,11/4/2011 13:14,1.25,15598,United Kingdom,11,-2.5
C574503,23567,EGG CUP HENRIETTA HEN PINK,-1,11/4/2011 13:19,1.25,16191,United Kingdom,11,-1.25
C574503,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,11/4/2011 13:19,1.95,16191,United Kingdom,11,-1.95
C574504,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,-4,11/4/2011 13:20,3.75,17434,United Kingdom,11,-15
C574504,22487,WHITE WOOD GARDEN PLANT LADDER,-1,11/4/2011 13:20,9.95,17434,United Kingdom,11,-9.95
C574504,21408,SPOTTY PINK DUCK DOORSTOP,-2,11/4/2011 13:20,4.25,17434,United Kingdom,11,-8.5
C574505,85099B,JUMBO BAG RED RETROSPOT,-1,11/4/2011 13:22,2.08,13534,United Kingdom,11,-2.08
C574505,23200,JUMBO BAG PEARS,-1,11/4/2011 13:22,2.08,13534,United Kingdom,11,-2.08
C574505,23199,JUMBO BAG APPLES,-1,11/4/2011 13:22,2.08,13534,United Kingdom,11,-2.08
C574505,47567B,TEA TIME KITCHEN APRON,-1,11/4/2011 13:22,5.95,13534,United Kingdom,11,-5.95
C574505,22386,JUMBO BAG PINK POLKADOT,-4,11/4/2011 13:22,2.08,13534,United Kingdom,11,-8.32
C574507,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,11/4/2011 13:24,2.95,15345,United Kingdom,11,-2.95
C574507,22697,GREEN REGENCY TEACUP AND SAUCER,-1,11/4/2011 13:24,2.95,15345,United Kingdom,11,-2.95
C574507,23462,ROCOCO WALL MIRROR WHITE,-1,11/4/2011 13:24,19.95,15345,United Kingdom,11,-19.95
C574508,20977,36 PENCILS TUBE WOODLAND,-11,11/4/2011 13:25,1.25,16463,United Kingdom,11,-13.75
C574510,22360,GLASS JAR ENGLISH CONFECTIONERY,-1,11/4/2011 13:25,2.95,15110,United Kingdom,11,-2.95
C574510,22360,GLASS JAR ENGLISH CONFECTIONERY,-1,11/4/2011 13:25,2.95,15110,United Kingdom,11,-2.95
C574510,22114,HOT WATER BOTTLE TEA AND SYMPATHY,-2,11/4/2011 13:25,4.25,15110,United Kingdom,11,-8.5
C574512,23085,ANTIQUE SILVER BAUBLE LAMP  ,-6,11/4/2011 13:28,10.4,12577,France,11,-62.4
C574515,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,11/4/2011 13:38,0.85,15159,United Kingdom,11,-10.2
C574515,79191B,RETRO PLASTIC POLKA TRAY,-12,11/4/2011 13:38,0.85,15159,United Kingdom,11,-10.2
C574515,22187,GREEN CHRISTMAS TREE CARD HOLDER,-1,11/4/2011 13:38,1.95,15159,United Kingdom,11,-1.95
C574515,22186,RED STAR CARD HOLDER,-1,11/4/2011 13:38,1.95,15159,United Kingdom,11,-1.95
C574515,22698,PINK REGENCY TEACUP AND SAUCER,-1,11/4/2011 13:38,2.95,15159,United Kingdom,11,-2.95
C574517,22098,BOUDOIR SQUARE TISSUE BOX,-7,11/4/2011 13:40,0.39,17109,United Kingdom,11,-2.73
C574517,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,11/4/2011 13:40,4.95,17109,United Kingdom,11,-4.95
C574522,22197,POPCORN HOLDER,-2,11/4/2011 13:51,0.85,14292,United Kingdom,11,-1.7
C574524,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,-1,11/4/2011 13:53,0.19,17841,United Kingdom,11,-0.19
C574524,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,-1,11/4/2011 13:53,1.25,17841,United Kingdom,11,-1.25
C574524,22893,MINI CAKE STAND T-LIGHT HOLDER,-6,11/4/2011 13:53,0.42,17841,United Kingdom,11,-2.52
C574524,22356,CHARLOTTE BAG PINK POLKADOT,-1,11/4/2011 13:53,0.85,17841,United Kingdom,11,-0.85
C574524,22379,RECYCLING BAG RETROSPOT ,-1,11/4/2011 13:53,2.1,17841,United Kingdom,11,-2.1
C574524,M,Manual,-1,11/4/2011 13:53,12.75,17841,United Kingdom,11,-12.75
C574524,22947,WOODEN ADVENT CALENDAR RED,-2,11/4/2011 13:53,7.95,17841,United Kingdom,11,-15.9
C574525,84659A,WHITE TRAVEL ALARM CLOCK,-1,11/4/2011 13:55,2.55,17841,United Kingdom,11,-2.55
C574526,22273,FELTCRAFT DOLL MOLLY,-2,11/4/2011 13:57,2.95,14567,United Kingdom,11,-5.9
C574527,22112,CHOCOLATE HOT WATER BOTTLE,-24,11/4/2011 13:58,4.04,14156,EIRE,11,-96.96
C574548,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,11/4/2011 15:11,2.95,18044,United Kingdom,11,-2.95
C574558,22946,WOODEN ADVENT CALENDAR CREAM,-6,11/4/2011 15:48,12.75,15187,United Kingdom,11,-76.5
C574584,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,-180,11/4/2011 18:11,1,15482,United Kingdom,11,-180
C574584,82494L,WOODEN FRAME ANTIQUE WHITE ,-48,11/4/2011 18:11,2.55,15482,United Kingdom,11,-122.4
C574584,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,-24,11/4/2011 18:11,8.15,15482,United Kingdom,11,-195.6
C574584,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-32,11/4/2011 18:11,5.95,15482,United Kingdom,11,-190.4
C574584,82482,WOODEN PICTURE FRAME WHITE FINISH,-72,11/4/2011 18:11,2.55,15482,United Kingdom,11,-183.6
C574584,72802C,VANILLA SCENT CANDLE JEWELLED BOX,-180,11/4/2011 18:11,1,15482,United Kingdom,11,-180
C574584,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,-162,11/4/2011 18:11,1,15482,United Kingdom,11,-162
C574584,22423,REGENCY CAKESTAND 3 TIER,-24,11/4/2011 18:11,10.95,15482,United Kingdom,11,-262.8
C574584,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-64,11/4/2011 18:11,2.75,15482,United Kingdom,11,-176
C574658,22384,LUNCH BAG PINK POLKADOT,-1,11/6/2011 11:44,1.65,15426,United Kingdom,11,-1.65
C574658,20728,LUNCH BAG CARS BLUE,-1,11/6/2011 11:44,1.65,15426,United Kingdom,11,-1.65
C574658,22662,LUNCH BAG DOLLY GIRL DESIGN,-1,11/6/2011 11:44,1.65,15426,United Kingdom,11,-1.65
C574658,22383,LUNCH BAG SUKI DESIGN ,-1,11/6/2011 11:44,1.65,15426,United Kingdom,11,-1.65
C574658,22534,MAGIC DRAWING SLATE SPACEBOY ,-2,11/6/2011 11:44,0.42,15426,United Kingdom,11,-0.84
C574658,22197,POPCORN HOLDER,-3,11/6/2011 11:44,0.85,15426,United Kingdom,11,-2.55
C574658,21155,RED RETROSPOT PEG BAG,-1,11/6/2011 11:44,2.55,15426,United Kingdom,11,-2.55
C574712,23407,SET OF 2 TRAYS HOME SWEET HOME,-1,11/6/2011 14:25,9.95,14502,United Kingdom,11,-9.95
C574712,22393,PAPERWEIGHT VINTAGE COLLAGE,-1,11/6/2011 14:25,2.55,14502,United Kingdom,11,-2.55
C574712,21539,RED RETROSPOT BUTTER DISH,-1,11/6/2011 14:25,4.95,14502,United Kingdom,11,-4.95
C574712,22778,GLASS CLOCHE SMALL,-1,11/6/2011 14:25,3.95,14502,United Kingdom,11,-3.95
C574748,20725,LUNCH BAG RED RETROSPOT,-100,11/7/2011 8:41,1.45,17107,United Kingdom,11,-145
C574748,22383,LUNCH BAG SUKI DESIGN ,-100,11/7/2011 8:41,1.45,17107,United Kingdom,11,-145
C574748,22382,LUNCH BAG SPACEBOY DESIGN ,-100,11/7/2011 8:41,1.45,17107,United Kingdom,11,-145
C574753,23404,HOME SWEET HOME BLACKBOARD,-2,11/7/2011 9:20,4.95,13924,United Kingdom,11,-9.9
C574753,23227,FILIGREE HEART BUTTERFLY WHITE ,-3,11/7/2011 9:20,1.25,13924,United Kingdom,11,-3.75
C574753,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,11/7/2011 9:20,4.95,13924,United Kingdom,11,-9.9
C574825,22960,JAM MAKING SET WITH JARS,-1,11/7/2011 10:58,4.25,16678,United Kingdom,11,-4.25
C574825,22900,SET 2 TEA TOWELS I LOVE LONDON ,-12,11/7/2011 10:58,3.25,16678,United Kingdom,11,-39
C574828,21535,RED RETROSPOT SMALL MILK JUG,-3,11/7/2011 11:12,2.55,16232,United Kingdom,11,-7.65
C574850,23240,SET OF 4 KNICK KNACK TINS DOILY ,-10,11/7/2011 12:03,4.15,14702,United Kingdom,11,-41.5
C574872,23486,ANTIQUE HEART SHELF UNIT,-2,11/7/2011 13:00,14.55,13993,United Kingdom,11,-29.1
C574875,23347,I LOVE LONDON BEAKER,-16,11/7/2011 13:06,1.25,16416,United Kingdom,11,-20
C574876,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-2,11/7/2011 13:13,7.95,14426,United Kingdom,11,-15.9
C574886,23169,CLASSIC GLASS COOKIE JAR,-1,11/7/2011 14:07,3.75,14606,United Kingdom,11,-3.75
C574894,23236,STORAGE TIN VINTAGE DOILY ,-1,11/7/2011 14:43,2.89,12597,Spain,11,-2.89
C574894,22071,SMALL WHITE RETROSPOT MUG IN BOX ,-3,11/7/2011 14:43,3.75,12597,Spain,11,-11.25
C574894,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-6,11/7/2011 14:43,2.95,12597,Spain,11,-17.7
C574894,21843,RED RETROSPOT CAKE STAND,-2,11/7/2011 14:43,10.95,12597,Spain,11,-21.9
C574894,22553,PLASTERS IN TIN SKULLS,-12,11/7/2011 14:43,1.65,12597,Spain,11,-19.8
C574894,22554,PLASTERS IN TIN WOODLAND ANIMALS,-12,11/7/2011 14:43,1.65,12597,Spain,11,-19.8
C574894,23661,MILK MAIDS MUG ,-12,11/7/2011 14:43,1.65,12597,Spain,11,-19.8
C574894,23458,DOLLY CABINET 3 DRAWERS ,-1,11/7/2011 14:43,14.95,12597,Spain,11,-14.95
C574900,23131,MISTLETOE HEART WREATH CREAM,-5,11/7/2011 15:11,4.15,17014,United Kingdom,11,-20.75
C574912,23173,REGENCY TEAPOT ROSES ,-2,11/7/2011 15:51,8.15,13324,United Kingdom,11,-16.3
C574922,22867,HAND WARMER BIRD DESIGN,-12,11/7/2011 16:39,2.1,15502,United Kingdom,11,-25.2
C574922,22633,HAND WARMER UNION JACK,-6,11/7/2011 16:39,2.1,15502,United Kingdom,11,-12.6
C574922,22632,HAND WARMER RED RETROSPOT,-6,11/7/2011 16:39,2.1,15502,United Kingdom,11,-12.6
C574922,22844,VINTAGE CREAM DOG FOOD CONTAINER,-2,11/7/2011 16:39,8.5,15502,United Kingdom,11,-17
C574922,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-8,11/7/2011 16:39,8.5,15502,United Kingdom,11,-68
C574922,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-67,11/7/2011 16:39,8.5,15502,United Kingdom,11,-569.5
C574922,22197,POPCORN HOLDER,-64,11/7/2011 16:39,0.85,15502,United Kingdom,11,-54.4
C574922,21167,WHITE SAGE INCENSE,-50,11/7/2011 16:39,0.21,15502,United Kingdom,11,-10.5
C574922,23161,REGENCY CAKE FORK,-12,11/7/2011 16:39,1.25,15502,United Kingdom,11,-15
C574922,23159,SET OF 5 PANCAKE DAY MAGNETS,-12,11/7/2011 16:39,2.08,15502,United Kingdom,11,-24.96
C574922,23158,SET OF 5 LUCKY CAT MAGNETS ,-12,11/7/2011 16:39,2.08,15502,United Kingdom,11,-24.96
C574922,23154,SET OF 4 JAM JAR MAGNETS,-12,11/7/2011 16:39,2.08,15502,United Kingdom,11,-24.96
C574922,22659,LUNCH BOX I LOVE LONDON,-12,11/7/2011 16:39,1.95,15502,United Kingdom,11,-23.4
C574922,22631,CIRCUS PARADE LUNCH BOX ,-12,11/7/2011 16:39,1.95,15502,United Kingdom,11,-23.4
C574922,23297,SET 40 HEART SHAPE PETIT FOUR CASES,-4,11/7/2011 16:39,1.65,15502,United Kingdom,11,-6.6
C574946,22960,JAM MAKING SET WITH JARS,-2,11/8/2011 8:55,4.25,12656,France,11,-8.5
C574954,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,-6,11/8/2011 9:52,2.89,18223,United Kingdom,11,-17.34
C574954,23319,BOX OF 6 MINI 50'S CRACKERS,-1,11/8/2011 9:52,2.49,18223,United Kingdom,11,-2.49
C574954,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,11/8/2011 9:52,4.95,18223,United Kingdom,11,-14.85
C574954,23235,STORAGE TIN VINTAGE LEAF,-1,11/8/2011 9:52,2.89,18223,United Kingdom,11,-2.89
C574955,23198,PANTRY MAGNETIC  SHOPPING LIST,-3,11/8/2011 9:56,1.45,15066,United Kingdom,11,-4.35
C574955,20979,36 PENCILS TUBE RED RETROSPOT,-16,11/8/2011 9:56,1.25,15066,United Kingdom,11,-20
C574955,22423,REGENCY CAKESTAND 3 TIER,-1,11/8/2011 9:56,12.75,15066,United Kingdom,11,-12.75
C574955,23110,PARISIENNE KEY CABINET ,-2,11/8/2011 9:56,5.75,15066,United Kingdom,11,-11.5
C574955,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,11/8/2011 9:56,2.95,15066,United Kingdom,11,-2.95
C574955,22960,JAM MAKING SET WITH JARS,-2,11/8/2011 9:56,4.25,15066,United Kingdom,11,-8.5
C574955,23080,RED METAL BOX TOP SECRET,-1,11/8/2011 9:56,8.25,15066,United Kingdom,11,-8.25
C574955,23235,STORAGE TIN VINTAGE LEAF,-5,11/8/2011 9:56,2.89,15066,United Kingdom,11,-14.45
C574955,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,11/8/2011 9:56,4.95,15066,United Kingdom,11,-9.9
C574955,22424,ENAMEL BREAD BIN CREAM,-2,11/8/2011 9:56,12.75,15066,United Kingdom,11,-25.5
C574955,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-3,11/8/2011 9:56,4.95,15066,United Kingdom,11,-14.85
C574957,23084,RABBIT NIGHT LIGHT,-5,11/8/2011 9:57,2.08,17924,United Kingdom,11,-10.4
C574999,23133,LARGE IVORY HEART WALL ORGANISER,-1,11/8/2011 11:06,8.25,17289,United Kingdom,11,-8.25
C575004,48138,DOORMAT UNION FLAG,-4,11/8/2011 11:17,8.25,13587,United Kingdom,11,-33
C575004,23284,DOORMAT KEEP CALM AND COME IN,-4,11/8/2011 11:17,8.25,13587,United Kingdom,11,-33
C575013,M,Manual,-96,11/8/2011 11:23,0.19,16253,United Kingdom,11,-18.24
C575035,22320,BIRDS MOBILE VINTAGE DESIGN,-1,11/8/2011 11:38,5.95,15005,United Kingdom,11,-5.95
C575035,20728,LUNCH BAG CARS BLUE,-1,11/8/2011 11:38,1.65,15005,United Kingdom,11,-1.65
C575035,22066,LOVE HEART TRINKET POT,-1,11/8/2011 11:38,0.39,15005,United Kingdom,11,-0.39
C575035,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-1,11/8/2011 11:38,1.49,15005,United Kingdom,11,-1.49
C575035,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,11/8/2011 11:38,4.95,15005,United Kingdom,11,-4.95
C575035,22197,POPCORN HOLDER,-1,11/8/2011 11:38,0.85,15005,United Kingdom,11,-0.85
C575042,22327,ROUND SNACK BOXES SET OF 4 SKULLS,-1,11/8/2011 12:05,2.95,16764,United Kingdom,11,-2.95
C575042,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,11/8/2011 12:05,2.95,16764,United Kingdom,11,-2.95
C575042,35970,ZINC FOLKART SLEIGH BELLS,-1,11/8/2011 12:05,1.69,16764,United Kingdom,11,-1.69
C575042,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,11/8/2011 12:05,2.08,16764,United Kingdom,11,-2.08
C575044,22666,RECIPE BOX PANTRY YELLOW DESIGN,-12,11/8/2011 12:07,2.95,14948,United Kingdom,11,-35.4
C575047,M,Manual,-1,11/8/2011 12:10,14.95,13047,United Kingdom,11,-14.95
C575052,20727,LUNCH BAG  BLACK SKULL.,-1,11/8/2011 12:17,1.65,14232,United Kingdom,11,-1.65
C575055,23462,ROCOCO WALL MIRROR WHITE,-2,11/8/2011 12:22,19.95,14329,United Kingdom,11,-39.9
C575056,84078A,SET/4 WHITE RETRO STORAGE CUBES ,-1,11/8/2011 12:24,39.95,17736,United Kingdom,11,-39.95
C575058,79321,CHILLI LIGHTS,-1,11/8/2011 12:25,4.95,16013,United Kingdom,11,-4.95
C575058,22423,REGENCY CAKESTAND 3 TIER,-1,11/8/2011 12:25,10.95,16013,United Kingdom,11,-10.95
C575064,23494,VINTAGE DOILY DELUXE SEWING KIT ,-1,11/8/2011 12:39,5.95,12472,Germany,11,-5.95
C575064,22467,GUMBALL COAT RACK,-8,11/8/2011 12:39,2.55,12472,Germany,11,-20.4
C575064,22212,FOUR HOOK  WHITE LOVEBIRDS,-1,11/8/2011 12:39,2.1,12472,Germany,11,-2.1
C575064,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-1,11/8/2011 12:39,1.45,12472,Germany,11,-1.45
C575064,20749,ASSORTED COLOUR MINI CASES,-1,11/8/2011 12:39,7.95,12472,Germany,11,-7.95
C575064,20712,JUMBO BAG WOODLAND ANIMALS,-2,11/8/2011 12:39,2.08,12472,Germany,11,-4.16
C575065,23404,HOME SWEET HOME BLACKBOARD,-2,11/8/2011 12:40,4.95,13924,United Kingdom,11,-9.9
C575065,23227,FILIGREE HEART BUTTERFLY WHITE ,-3,11/8/2011 12:40,1.25,13924,United Kingdom,11,-3.75
C575065,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,11/8/2011 12:40,4.95,13924,United Kingdom,11,-9.9
C575079,22990,COTTON APRON PANTRY DESIGN,-2,11/8/2011 13:28,4.95,14911,EIRE,11,-9.9
C575079,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,11/8/2011 13:28,2.95,14911,EIRE,11,-5.9
C575079,22452,MEASURING TAPE BABUSHKA PINK,-1,11/8/2011 13:28,2.95,14911,EIRE,11,-2.95
C575081,23480,MINI LIGHTS WOODLAND MUSHROOMS,-5,11/8/2011 13:30,3.75,12483,Sweden,11,-18.75
C575081,22633,HAND WARMER UNION JACK,-1,11/8/2011 13:30,2.1,12483,Sweden,11,-2.1
C575082,21843,RED RETROSPOT CAKE STAND,-4,11/8/2011 13:30,10.95,12613,Germany,11,-43.8
C575082,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,11/8/2011 13:30,4.95,12613,Germany,11,-4.95
